Plant Species,Gene ID,Developmental Stage,Stress Treatment,Soil Moisture (%),Temperature (°C),Promoter Methylation (%),Gene Body Methylation (%),TE Methylation (%),Global DNA Methylation (%),CG Methylation (%),CHG Methylation (%),CHH Methylation (%),Methylation Pattern Type,Histone Modification,siRNA Expression (FPKM),SNP Variants,Gene Expression (FPKM),Drought Resistance (1-10),Root Depth (cm),Leaf Area Index,Photosynthetic Rate (μmol CO₂/m²/s),Water Use Efficiency,Chlorophyll Content,Yield (g/plant)
Rice,OsHKT1,Seedling,Heat,35.20285963,,53.8022338,48.80489634,70.05914798,57.55542604,62.97019327,39.22387819,18.92590662,Dynamic,H3K4me3,6.818318206,2,47.4182895,4.177456924,23.4433918,5.863754569,35.04758883,1.961759391,30.96800504,49.16863012
Wheat,TaDREB3,Mature,Drought,54.44315301,18.11714443,76.0821443,42.1515139,68.40878244,62.21414688,68.25205811,51.56273243,27.20253725,Dynamic,H3K9me2,0.750844326,8,28.43528136,4.701819941,76.66144576,2.802899515,16.70678032,2.876357841,43.23582273,39.0952135
Wheat,TaDREB3,Mature,Heat,16.17922533,23.91127312,58.36310334,65.00898526,57.34243866,60.23817575,68.4317935,43.24856721,18.67834272,Dynamic,H3K27me3,26.91488968,7,38.06601526,3.223563268,49.20395069,2.767191656,14.76734769,1.868797648,32.15598251,50.07400984
Arabidopsis,AtMYB44,Vegetative,Drought,10.19248455,18.65654673,30.21484214,79.51859745,78.52108521,62.75150827,65.90196983,54.80019054,9.476445863,Dynamic,H3K4me3,42.30073217,43,70.5394817,4.203416629,38.42075739,2.657508482,26.06811052,1.158269043,33.48076898,41.89485775
Arabidopsis,AtNAC2,Vegetative,Heat,36.17191614,17.12197563,76.28899689,43.1477355,50.4530479,56.62992676,51.44531423,34.60394045,12.23796266,Dynamic,H3K9me2,46.71807523,33,20.53418607,5.75464983,51.87377318,2.704954423,15.67719288,2.211610191,42.60440396,53.26757406
Rice,OsNAC10,Seedling,Drought,73.68474776,21.09241373,63.10096391,58.09699822,54.39253462,58.53016558,64.45923181,36.93702494,14.28162969,Dynamic,H3K4me3,47.70122717,32,39.36100615,4.174749331,27.02693283,2.872884571,21.01384188,0.818794947,29.03046034,49.8925073
Rice,OsHKT1,Mature,Salt,27.90361654,29.29044905,72.23477396,59.0660533,55.04690726,62.11591151,60.8230424,33.51780049,10.53148282,Dynamic,H3K4me3,25.26760239,2,22.8675091,3.755933202,40.27159288,2.636252349,24.41656708,2.864839259,40.4870578,55.03052002
Wheat,TaNAC69,Flowering,Salt,64.03289109,27.50141419,53.63106349,51.95228169,64.32173698,56.63502738,50.00887898,49.73712565,11.05431061,Dynamic,None,20.99755883,7,56.27275904,4.913809741,82.88374973,1.091063636,16.264231,1.13929815,36.58512172,45.29701482
Wheat,TaDREB3,Vegetative,Heat,41.44928244,18.57484251,79.76436901,42.32529133,69.97974497,64.0231351,54.09313813,33.76996746,25.22461142,Dynamic,H3K27me3,24.71274951,13,18.11970104,4.859827925,60.91607759,1.538695421,8.959268452,1.794460941,37.60338404,42.99402653
Arabidopsis,AtWRKY53,Vegetative,Drought,76.91267274,35.95214439,46.1426212,41.58690915,88.60988685,58.77980573,64.47505743,31.30022383,22.2896474,Dynamic,H3K4me3,2.289481446,48,51.78687041,2.477033933,68.25293465,2.06710463,37.13404103,0.485094111,43.87187797,35.00573459
Arabidopsis,AtWRKY53,Vegetative,Drought,23.83542512,36.89969629,70.10131454,51.30314022,69.93838499,63.78094658,71.00898432,53.15151671,26.69283034,Dynamic,None,30.65352052,2,34.34886209,2.120573469,85.33029139,2.794096884,35.79961137,2.719865139,27.81151556,47.25059086
Maize,ZmGLK1,Vegetative,Drought,50.85326316,38.22710954,40.29447004,75.91045975,74.17137409,,56.20100721,41.63475034,30.93814731,Dynamic,H3K9me2,49.92277944,24,70.92502948,5.004580509,17.27178261,5.82774232,20.41540447,0.711651145,32.42057867,41.40796226
Maize,ZmDREB2,,Heat,74.77164853,37.49279343,49.1679136,74.63096161,58.62144394,60.80677305,64.02034138,44.94836232,25.12254943,Dynamic,H3K9me2,40.91490498,28,53.90030088,2.307335292,40.83410271,2.829752188,39.9869433,3.470389115,31.54378154,46.94131475
Rice,OsDREB2A,Seedling,None,56.73172267,20.14714455,36.30637635,74.88710425,53.65599311,54.94982457,57.96094592,39.29144306,9.354586625,Dynamic,H3K4me3,1.394110812,49,64.68903537,4.328660451,75.90578636,4.700726631,11.09795999,0.747515128,47.65323375,45.18677073
Arabidopsis,AtNAC2,Mature,None,74.39488971,18.06049164,13.07899488,65.79227342,85.67354129,54.84826986,49.88583713,34.03534821,13.31254469,Dynamic,H3K27me3,44.07726883,39,83.04594569,5.876947589,81.74537412,2.303612426,32.39913862,2.751252777,41.17056555,35.85584013
Arabidopsis,AtNAC2,Flowering,Heat,63.07485346,29.69718882,43.92444282,72.81487254,59.08515411,58.60815649,52.01173184,32.51215273,23.66826832,Dynamic,H3K27me3,28.43418347,22,53.25393189,3.822822239,57.54038334,3.57487977,22.45898773,2.966076717,43.84769011,51.01487905
Arabidopsis,AtNAC2,Flowering,Salt,73.51450579,35.48077914,77.50113795,56.36299912,69.78022671,67.8814546,61.3340179,48.18310003,29.32073932,Dynamic,None,8.063942143,10,19.54931738,3.452405772,74.5930343,3.254614353,21.41749673,0.843904874,39.86138534,49.24216462
Arabidopsis,AtMYB44,Seedling,Heat,46.36234362,15.78318009,47.67616199,59.36907749,56.78914225,54.61146058,52.59058714,31.1508965,10.17208921,Dynamic,H3K27me3,49.45149209,13,57.67682759,4.804835607,42.45429795,2.563829579,20.25810719,2.245787233,27.00863139,53.10430122
Wheat,TaWRKY19,Vegetative,None,44.52150378,22.27076917,31.3515337,78.42903981,55.67752895,55.15270082,53.82848238,44.31655727,9.061386313,Dynamic,None,31.52096519,20,64.9429083,6.192239209,45.34666809,2.437103698,,1.717677144,45.06146154,54.61395727
Wheat,TaDREB3,Seedling,Drought,25.13146453,33.09873972,65.09245711,40.29081003,71.57711419,58.98679377,69.29160075,52.71904807,16.67960288,Dynamic,H3K27me3,45.15331329,12,46.47593926,3.991386285,61.7183656,2.981701604,30.28784702,1.702432581,43.8820839,39.39805622
Rice,OsDREB2A,Flowering,Salt,10.15111257,24.61164237,31.34738128,70.45376422,77.39075819,59.73063456,63.60768892,51.93781449,29.51228331,Dynamic,H3K27me3,39.24492936,19,64.45618427,3.225943382,77.73143912,2.40787936,27.04930674,2.837570465,42.58829128,33.21746477
Rice,OsHKT1,Flowering,None,31.07339028,38.01485034,35.10477575,41.21865448,86.8141127,54.37918098,64.62026113,36.12297603,,Dynamic,H3K9me2,10.42503931,13,72.82523807,2.857055592,48.88523934,4.483445584,16.96414837,1.945847484,36.7156063,44.34236426
Wheat,TaWRKY19,Mature,Salt,77.66581509,18.14471726,73.68661561,48.0678458,53.07478684,58.27641608,49.93539233,45.68564228,9.028233433,Dynamic,H3K4me3,4.350926224,13,30.46179654,5.347635879,16.16329821,3.355919127,36.47759631,2.870909805,33.73266377,50.65434831
Rice,OsHKT1,Vegetative,None,13.79181656,26.11115708,25.57185867,60.11852253,89.61963996,58.43667372,62.5506758,47.41137155,15.86328455,Dynamic,H3K4me3,8.944028084,31,74.90820594,3.016742303,22.03218749,5.478290802,30.28121581,0.693227065,31.49804407,35.73793275
Arabidopsis,AtNAC2,Seedling,Salt,70.70302399,36.60801772,74.17059894,46.01316157,69.27281841,63.15219298,67.19475998,54.34164893,17.1351866,Dynamic,None,8.773570254,38,27.99539342,3.394688412,51.82594453,2.717416393,36.83914865,2.533700598,31.34145212,45.76015505
Maize,ZmNAC111,Mature,Salt,62.27393507,28.78577336,44.95773891,78.2571069,72.24640037,65.15374873,64.56482178,44.09763322,21.10249834,Dynamic,H3K9me2,1.314789372,42,56.14782504,5.107210594,51.250424,5.687680233,28.38347608,0.376764076,35.05413654,42.76115928
Maize,ZmDREB2,Vegetative,Drought,57.28976385,31.8913394,58.48458087,75.84162591,62.98229211,65.76949963,75.05888645,35.42862452,32.22411676,Dynamic,H3K9me2,11.30667285,10,47.23784118,3.634320967,33.00184713,3.596101242,15.65694822,1.6602742,38.56116263,48.004359
Rice,OsNAC10,Mature,Drought,47.82581668,23.86323431,79.19854498,43.73827078,92.05767145,71.66482907,68.91710316,38.60794874,18.03583959,High,None,20.85721426,47,16.71259941,2.642693575,51.86978922,5.293837826,27.69668257,2.454453224,29.77231497,41.6969747
Arabidopsis,AtMYB44,Vegetative,Drought,68.34429898,15.55342819,32.54660752,67.48188654,67.37633682,55.8016103,61.89580524,48.70014395,11.53369785,Dynamic,None,15.46360106,22,67.19850292,3.274906001,43.14626439,2.65601223,13.29169264,2.716733118,39.24815579,46.5685547
Arabidopsis,AtMYB44,Vegetative,None,76.88721542,30.96368352,23.92700897,55.50017863,75.45335473,51.62684745,53.18516572,42.1771923,6.916523799,Dynamic,H3K27me3,21.58248507,28,78.69636996,2.756055246,75.62030769,2.056205191,28.71293745,1.067106854,35.91464279,46.50685259
Wheat,TaDREB3,Flowering,None,21.57398973,37.043231,46.96801671,49.05718373,52.35419699,49.45979914,57.90818751,30.90159494,8.664531213,Dynamic,None,25.46584755,23,50.05051143,5.00978298,73.90475215,2.266671885,28.80242949,2.896037745,39.08348142,52.47657992
Wheat,TaNAC69,Flowering,Drought,23.49262306,19.09973953,68.8935872,64.76691155,50.28584797,61.31544891,69.53888693,33.63468521,24.22404271,Dynamic,H3K4me3,3.878085239,42,31.59945202,3.659576724,37.82411702,3.2053653,34.24973359,2.808972979,30.44815611,57.52486187
Arabidopsis,AtMYB44,Flowering,Drought,73.18326327,15.45209934,56.51208918,69.29223901,70.877913,65.56074706,58.69230471,48.77313121,32.44221949,Dynamic,H3K27me3,13.15607545,36,56.19293145,3.886218037,24.71828989,3.834043476,10.41109582,1.670201164,37.39056052,41.67431813
Arabidopsis,AtNAC2,Seedling,Heat,36.55765815,17.90195953,72.67664604,70.37620237,51.53468028,64.86250956,71.64097264,53.91512986,30.40807187,Dynamic,H3K9me2,1.016035437,39,28.13825905,3.87889267,69.25841281,1.076236609,33.95280187,2.180202716,38.71000386,55.90204019
Wheat,TaWRKY19,Flowering,None,63.16729061,30.97430507,29.22150398,63.0191094,69.40305795,53.88122378,59.98894243,47.63991516,21.91540365,Dynamic,H3K4me3,30.95704335,13,72.56810634,4.457499481,18.19899506,3.65666289,28.80057424,1.389480831,40.50324182,50.70283193
Rice,OsHKT1,Vegetative,Salt,61.02962644,32.79223426,35.78783509,41.74357203,94.2260113,57.25247281,62.89164953,42.49910452,12.96766341,Dynamic,H3K27me3,30.89576983,23,62.80234288,3.039735036,59.55828884,4.303934278,37.93611008,2.327618799,35.12625467,30.82246971
Wheat,TaWRKY19,Seedling,Drought,11.63236256,30.86050911,58.84425296,41.59332067,68.48557929,56.30771764,57.73607377,32.93046364,7.805142558,Dynamic,H3K9me2,32.73176811,43,35.7185513,4.070399809,50.26471349,1.027074452,35.7428359,0.533026116,34.73755198,37.56006082
Wheat,TaNAC69,Mature,Heat,44.78335786,18.28157002,48.6205702,44.77122772,52.5690309,48.65360961,40.00583376,32.79218508,19.06459162,Dynamic,H3K27me3,22.52859489,32,48.45853241,6.041268432,34.91262752,1.621311878,30.23446684,0.51308905,31.72135342,55.13917861
Maize,ZmNAC111,Vegetative,Heat,38.32353098,29.87828315,79.93058787,67.45475801,73.15065404,73.51199997,68.33354133,65.46848185,15.99110744,High,H3K9me2,31.8825679,32,24.26991473,1.455946888,48.1823973,2.621936414,36.30545488,2.191263996,43.02485513,36.92667201
Rice,OsDREB2A,Seedling,Salt,35.28046598,28.735625,57.78886769,48.01318795,52.07315969,52.62507178,58.3527423,37.38594367,11.85649646,Dynamic,H3K27me3,,42,46.17645854,3.600731701,42.82232581,4.266043446,34.04994102,2.482952583,42.60640407,40.63328635
Arabidopsis,AtWRKY53,Vegetative,Drought,55.65713386,30.64580134,53.12977031,65.74541102,91.00247221,69.95921784,69.72735396,44.69748084,20.32283149,Dynamic,H3K9me2,0.84257373,27,50.58877559,2.870118479,67.45275858,3.581664725,37.29403098,2.42721357,33.94718311,36.53068558
Maize,ZmNAC111,Flowering,Heat,29.22498862,17.77651302,51.36616048,42.45484699,80.76621783,58.19574177,52.26830618,49.60982039,8.029654418,Dynamic,H3K27me3,47.31554984,28,52.7701202,5.52771927,63.75701812,5.70478733,18.51368731,0.775887284,33.29250314,41.57184195
Maize,ZmDREB2,Flowering,Salt,,18.99441604,53.93139035,77.47142676,91.18074785,74.19452165,72.0318426,62.54970566,20.22472297,High,H3K9me2,25.80055315,45,50.79050099,2.573440818,45.87186551,5.405434881,25.85806463,2.644634721,29.81092416,32.22043999
Maize,ZmNAC111,Seedling,Heat,45.88430093,28.27672165,71.14336859,43.95234647,71.77106098,62.28892534,65.12734801,34.0783,20.70526048,Dynamic,H3K4me3,12.43485432,33,31.30634376,1.953157173,36.06282486,2.344806568,30.57336602,0.817270187,41.20124243,44.36782797
Wheat,TaWRKY19,Vegetative,Heat,79.13303306,25.0336431,79.25528398,61.82945299,81.95653285,74.34708994,66.03531879,66.5339035,7.69031992,High,H3K4me3,12.52958719,2,22.90994953,4.21557269,28.8082168,2.871365445,37.28709001,1.139081296,41.51427217,32.60313077
Arabidopsis,AtMYB44,Vegetative,None,47.64944356,29.37398747,18.93365067,53.34030705,70.469664,47.58120724,48.98458886,39.91244947,13.54824719,Dynamic,H3K27me3,32.47286747,29,86.5984294,4.676430453,24.40801353,1.864548172,22.72769156,2.322732035,34.38642154,46.26088127
Wheat,TaNAC69,Seedling,Drought,14.34484184,34.10706396,49.20849638,72.88865548,52.17690876,58.09135354,65.92069271,43.44795413,7.672532154,Dynamic,None,16.33937282,26,45.77651258,4.857695902,62.17240718,3.866154373,14.99620312,1.633701283,42.51373548,51.54717386
Rice,OsDREB2A,Mature,None,27.64486337,22.20818853,24.2664849,69.90464604,94.18173187,62.7842876,59.34276197,46.73154294,14.41653143,Dynamic,H3K27me3,44.08662871,20,75.7819708,4.604257074,78.81216028,3.899946118,23.41367626,3.20280442,35.15740719,27.48558118
Rice,OsNAC10,Seedling,Drought,21.94805742,30.15252014,32.5043116,44.39908254,77.58449301,51.49596238,58.52958352,36.98926947,8.996581568,Dynamic,None,39.22799596,21,68.49465827,3.917351749,31.44854897,3.408154261,21.7842168,0.741337675,31.56137683,42.37996379
Arabidopsis,AtMYB44,Vegetative,None,44.60424835,19.37702744,44.52606628,52.10222544,61.15511244,52.59446805,60.87404963,40.46893199,16.04072863,Dynamic,H3K27me3,11.14655165,16,57.32759864,3.216966649,78.87424445,3.825534767,26.67578692,0.981928261,35.47392032,46.00966452
Rice,OsNAC10,Seedling,Heat,53.65482591,31.85300318,34.11739932,58.44020242,69.42642742,53.99467638,61.26446756,43.8309769,14.37191238,Dynamic,None,10.98735033,20,63.77290836,4.106061519,66.67560506,5.532273622,27.79787476,2.444869114,37.63777577,41.75477237
Rice,OsNAC10,Mature,None,38.01862196,33.03359405,10.62265878,63.18498404,63.25053696,45.68605993,39.840321,28.03270307,11.27008445,Dynamic,H3K4me3,42.04879363,37,86.73848633,5.565192119,51.37660818,4.946601047,47.08658264,0.454338558,45.52602184,51.54202056
Maize,ZmNAC111,Mature,Drought,61.7337219,28.00158819,47.22261143,46.29517384,54.72217034,49.41331854,54.46624988,25.89405345,16.45691,Dynamic,H3K9me2,44.56174612,38,52.5813635,4.081089498,33.07342254,3.401677434,32.32647344,2.251530528,40.01781605,54.53814653
Rice,OsDREB2A,Vegetative,Drought,14.74573693,17.88870128,57.14363965,53.27041498,72.99473351,61.13626271,66.73334392,38.52011683,27.21541676,Dynamic,H3K4me3,33.56998254,30,38.29771683,1.478548691,54.38303527,4.050070285,35.47327166,0.952118326,36.33782156,39.63968576
Arabidopsis,AtNAC2,Seedling,Drought,64.13164295,16.57643812,52.4107052,68.1669785,78.78680873,66.45483081,62.1454926,44.8930686,20.13469078,Dynamic,H3K27me3,3.700159429,0,55.52442603,3.31564126,48.39235084,1.125336455,35.49512188,2.661090136,30.09751719,47.80327869
Arabidopsis,AtMYB44,Vegetative,None,22.66495203,19.63345461,19.79465416,68.36791606,64.72999596,50.96418873,52.5952011,30.36964392,22.63572203,Dynamic,H3K9me2,17.09142487,38,80.01389647,3.702550432,57.92332615,2.942412716,40.12464023,1.951565612,37.47176638,52.62560967
Wheat,TaNAC69,Seedling,Salt,67.71227001,30.86939084,39.21156642,47.80607532,55.03401665,47.35055279,45.82642201,32.70237334,11.3776027,Dynamic,None,47.20772705,12,68.5903507,3.905318279,50.8406909,3.377929759,24.51442213,3.366975654,36.94507911,41.66217509
Maize,ZmGLK1,Mature,Drought,18.55085413,31.0574844,74.42917211,44.24878276,94.97965116,71.21920201,70.70324796,49.58215658,16.88920406,High,H3K9me2,5.927195007,28,33.91202154,1.975651936,30.56941512,3.944719806,27.09975161,0.430455712,40.40836675,21.33081618
Wheat,TaWRKY19,Seedling,Drought,39.77997826,24.57890182,69.23799834,43.23908269,81.74485999,64.74064701,,43.33438995,31.11107826,Dynamic,H3K4me3,34.52584058,45,41.68950624,4.328162603,74.67362916,1.686824564,33.14394004,0.550286676,39.29846568,42.28710478
Arabidopsis,AtNAC2,Mature,Drought,79.49730118,26.9726663,69.38915102,47.29277988,87.83838645,68.17343912,59.34767,61.18274195,9.75697701,Dynamic,H3K9me2,20.14579952,31,37.24379875,5.567651145,66.59193912,1.918960154,27.13933848,0.617913679,27.64413697,31.68709245
Maize,ZmGLK1,Mature,Salt,69.98047772,38.27900913,79.20102146,43.08378821,58.9623602,60.41572329,60.29467882,36.795915,21.57141903,Dynamic,None,49.38229249,3,17.07273909,3.884939633,72.20210156,4.277161075,29.74446671,1.850218995,38.15562146,57.96865293
Maize,ZmNAC111,Vegetative,None,34.18541284,23.10605328,46.97978711,66.60603288,70.63605025,61.40729008,65.48350336,33.67365029,29.31439901,Dynamic,H3K27me3,28.64995908,1,55.62412154,1.378299256,19.55203575,4.708665815,48.78279335,2.109397714,36.65359315,46.07689833
Rice,OsDREB2A,Seedling,Drought,75.45826268,25.35787014,61.22286166,76.45719198,76.0257869,,76.46529685,53.659791,14.19117371,High,H3K4me3,26.06183342,44,38.61401184,2.901026457,81.2597234,4.167479021,19.53277458,0.900434336,41.59047824,47.82766592
Rice,OsDREB2A,Mature,Heat,57.89233818,25.58943831,51.3018827,50.81323942,65.34127021,55.81879745,60.54036439,40.46499536,6.721664575,Dynamic,H3K27me3,3.816573852,46,56.77531073,4.559219447,23.09144102,2.419614526,29.36823837,3.366906165,27.48069489,47.38451555
Maize,ZmGLK1,Vegetative,Drought,40.94838964,24.0831667,40.53380553,64.77806335,75.90899141,60.40695343,64.3475076,49.36963786,23.66667184,Dynamic,H3K27me3,24.76111856,19,61.59880388,4.072204703,64.33449027,4.119653733,9.044987837,2.17561922,34.00430283,48.25545759
Arabidopsis,AtNAC2,Seedling,None,15.47300599,27.50534415,24.66252277,63.86557285,88.52767833,59.01859132,56.46997452,51.38701187,12.24014169,Dynamic,None,27.78675624,44,80.33766769,4.974271868,51.09196332,2.347893307,46.54459426,2.392374505,37.22281891,41.87429484
Maize,ZmNAC111,Flowering,Heat,41.61535223,21.20812255,78.90618809,53.79319936,56.51160653,63.07033133,51.39775255,39.34132862,27.02091625,Dynamic,H3K4me3,18.54776169,47,23.91470265,3.408131316,58.1927343,5.813553898,33.14974927,0.377784279,27.50225305,58.83367139
Arabidopsis,AtMYB44,Flowering,None,54.54039039,39.99939936,41.76163959,74.93959737,58.18922157,58.29681951,61.59473137,32.62326691,21.56916675,Dynamic,H3K9me2,24.86932757,2,66.50046825,3.24162562,28.46341645,1.712234045,42.43758068,2.07323894,40.72927264,55.5480267
Wheat,TaWRKY19,Seedling,None,62.37122482,24.30355535,41.1280269,40.19726949,91.04406515,57.45645384,59.65729984,41.72751977,18.64290389,Dynamic,None,7.653300607,2,62.78521403,4.992282817,58.5953141,3.773234225,24.42111556,2.232687035,37.80760399,36.4759248
Maize,ZmNAC111,Seedling,Salt,18.66385147,26.22726925,40.6518023,44.0482094,64.48665082,49.72888751,53.19512963,25.60537178,,Dynamic,H3K27me3,8.078626811,11,68.55571181,5.373710665,71.40465499,4.118162602,31.81307952,3.145514729,37.99135503,41.98232856
Rice,OsHKT1,Seedling,Drought,61.54055037,31.49002305,74.87653115,78.40811273,89.12863151,80.80442513,82.52190685,57.95190997,20.02317994,High,H3K4me3,18.47632766,19,28.56845128,2.438255869,63.78380868,3.832431577,25.62850324,2.036244622,41.83565313,37.71404259
Maize,ZmDREB2,Vegetative,None,44.25618072,18.16115364,,64.65305856,88.09666432,63.23753444,72.21423994,38.17323587,7.470792487,Dynamic,H3K4me3,16.56630994,4,65.3588484,3.40147006,26.49376646,5.942155143,47.03710679,2.627849821,31.07418775,41.77706
Wheat,TaNAC69,Flowering,None,57.63642083,35.52099916,12.37542788,75.48559137,61.35071459,49.73724462,42.84537318,41.37165282,10.55196984,Dynamic,H3K9me2,42.21016373,47,91.31075785,5.052817431,74.19329232,3.368037346,32.30422412,2.71109201,32.86396974,47.66803936
Arabidopsis,AtMYB44,Flowering,Salt,76.73450785,32.79557779,72.26912935,76.50986461,78.40551138,75.72816845,75.82158602,42.43267157,13.28327435,High,None,17.82070705,47,34.12211975,1.683103922,73.3890782,2.67528777,37.633228,2.317883976,44.49940442,40.37857391
Wheat,TaWRKY19,Mature,None,65.69584111,28.33815425,28.20465196,58.25441637,86.64964252,57.70290362,51.72546447,36.25873565,27.22543164,Dynamic,H3K9me2,41.60865406,3,61.92031152,3.22960155,67.12003605,3.284947813,49.07542367,2.858462186,,42.23144483
Wheat,TaWRKY19,Mature,,52.33441124,24.50143808,32.70460552,77.61247281,74.29340048,61.53682627,64.85248485,48.47729902,7.049112739,Dynamic,H3K4me3,25.79895819,20,68.79289789,3.713999964,27.97934801,1.187923484,35.61695258,2.242476738,44.81992556,43.57020816
Wheat,TaWRKY19,Mature,Salt,39.09630029,23.66651778,60.14639284,48.87812914,57.33185876,55.45212691,47.67901399,34.61389609,24.6976752,Dynamic,H3K27me3,33.06271206,30,44.30514959,4.998241171,68.76016403,2.511429229,16.61013989,0.912717659,35.94452889,
Wheat,TaWRKY19,Mature,Salt,36.54551592,37.11168358,65.31620454,55.43909405,59.47198629,60.07576162,61.66656528,52.51222287,19.94874428,Dynamic,H3K27me3,4.668540399,42,39.58022064,4.166238353,24.24696422,3.108724489,27.39875764,1.485527145,44.16384393,53.41582478
Wheat,TaDREB3,Seedling,None,57.81695047,30.29470082,32.59747096,62.37663883,71.28689432,55.4203347,63.94213842,30.39005924,21.41114014,Dynamic,None,40.39098426,12,65.24410609,3.784094029,32.58018373,2.733207283,13.34853404,1.052078726,47.81735452,47.65763911
Rice,OsDREB2A,Vegetative,Heat,49.6594202,28.34937118,79.2389549,53.77720937,79.41636297,70.81084241,76.17957203,53.14602555,20.65499841,High,H3K9me2,7.565965477,21,17.51463352,3.06634527,84.06617911,5.907852777,14.88797129,2.411498764,42.41653291,43.90842432
Arabidopsis,AtMYB44,Seedling,None,50.07151979,31.3572068,45.18066484,72.14700669,92.05375131,69.79380761,77.81647407,44.35359085,11.9723935,Dynamic,H3K9me2,41.33172373,13,54.6979494,2.978875857,34.80447102,2.114134024,10.97190321,2.45054256,41.10341234,26.83440968
Arabidopsis,AtNAC2,Flowering,Drought,24.27227102,21.25969133,56.2822455,77.79667568,79.93760764,71.33884294,76.5063098,43.98462707,24.94414103,High,H3K4me3,,21,45.88751271,3.032674248,33.40743101,1.041954449,24.75812559,1.28868763,38.32140007,35.35741677
Wheat,TaWRKY19,Mature,Heat,43.77332041,21.13908709,67.34290058,59.30819315,64.7172474,63.78944704,62.05677338,41.34807187,31.34625225,Dynamic,H3K4me3,16.06075733,7,30.43344805,2.370574617,38.59289576,2.467950994,28.21163439,2.293151275,40.90817815,43.1391778
Maize,ZmDREB2,Vegetative,None,24.52521811,20.35757647,13.80812531,61.33179574,82.70441488,52.61477865,,41.94023373,8.830269172,Dynamic,H3K9me2,31.913608,16,83.5497166,3.482449566,84.18510382,2.420360046,45.10427442,0.470904203,40.62270672,39.54180466
Maize,ZmNAC111,Seedling,Salt,64.81328914,26.57056214,74.64346105,57.82284088,76.99668954,69.82099715,61.81839369,35.57708948,23.86343494,Dynamic,None,31.43481048,43,28.23063803,4.023271825,64.99775714,3.727387285,23.63919975,2.804942659,29.8587923,43.70234772
Maize,ZmGLK1,Seedling,Heat,64.75778415,17.89119213,61.20515478,56.83573786,61.27525221,59.77204828,69.130372,41.30340238,29.59561223,Dynamic,H3K9me2,34.80065785,9,41.54390154,1.6572332,39.29844843,4.774900092,19.15032195,2.168947411,37.18978207,55.06409614
Arabidopsis,AtWRKY53,Vegetative,Salt,24.71361409,30.5608214,49.83795631,45.46900847,67.3739807,54.22698183,52.41022931,40.74907668,8.75201826,Dynamic,H3K9me2,0.8430397,41,50.67159169,4.314140939,73.16824398,2.74529725,23.11912952,1.800282225,39.07699644,41.63203195
Wheat,TaNAC69,Flowering,Salt,61.67835974,19.8445355,50.3365738,60.30375708,66.78207893,59.14080327,58.30422257,48.4658582,11.33608073,Dynamic,H3K27me3,11.57458728,46,51.50739477,4.480051611,76.07651874,1.615699049,24.79215576,3.108690495,29.02505734,36.48921833
Wheat,TaWRKY19,Flowering,None,45.20059935,30.08488022,17.77002164,44.47852087,70.36992688,44.20615646,36.3798459,31.6327922,16.4954498,Dynamic,None,29.38681118,12,74.25311572,5.92471145,24.11605524,1.046245522,16.48542232,1.406874796,30.21946347,45.33631991
Wheat,TaDREB3,Vegetative,Drought,56.50297594,15.74849458,48.84829184,43.86658899,67.62195719,53.44561267,63.45109122,36.45007756,18.46434755,Dynamic,H3K27me3,3.971618126,35,43.62010413,1.968838349,60.77455322,2.862194965,27.69065927,0.434475759,39.53754644,42.01636103
Maize,ZmGLK1,Seedling,Drought,48.7297038,18.04774135,46.82783721,60.58857842,85.61578961,64.34406841,55.5338935,50.74407241,30.82995477,Dynamic,H3K4me3,21.69803505,32,49.95916558,3.756574134,49.16137496,3.653802241,24.3612446,1.984957004,37.03970676,35.01027238
Wheat,TaNAC69,Seedling,Heat,78.55018326,18.14570123,43.02291175,79.09507828,59.96860956,60.6955332,58.81023341,32.37872933,13.47672717,Dynamic,H3K27me3,11.71111664,28,58.67514058,3.693804133,21.88326507,3.015945458,39.56093638,0.832526214,38.28932306,45.99436615
Rice,OsNAC10,Seedling,Drought,41.53583798,18.42424105,58.17623785,58.49796042,65.05687334,60.57702387,66.16591685,37.50728351,27.93532102,Dynamic,H3K4me3,43.04214967,20,41.62931282,4.465480912,30.95736552,5.720814792,31.76535611,1.244068853,39.37155039,52.4713753
Maize,ZmGLK1,Vegetative,Heat,57.68824051,24.92109624,53.66443585,49.59879936,68.78511761,57.34945094,67.00944997,37.49753275,28.40951141,Dynamic,H3K4me3,11.22863949,2,43.97833192,5.560909745,14.763584,2.747968637,19.38273834,1.383156141,39.94710397,42.36913871
Arabidopsis,AtMYB44,Flowering,Salt,13.35148158,19.20817981,59.43085583,43.4182679,89.52851665,64.12588013,64.20535863,41.9854203,6.751997796,Dynamic,None,32.13751457,1,40.30979739,3.746996517,83.20927475,3.671299567,27.11725475,0.788954647,42.21038765,42.81866592
Maize,ZmDREB2,Mature,Drought,24.96132594,21.34420405,50.33046743,56.90815721,87.40203344,64.88021936,74.92227384,42.3730007,31.02055994,Dynamic,H3K27me3,3.245476652,35,53.29373535,2.358105961,78.406793,2.451279436,24.35948386,2.594924485,33.22023221,39.88130077
